2015,1,1,.
2015,1,10,145
2015,1,11,75
2015,1,12,12
2015,1,13,-70
2015,1,14,-107
2015,1,15,.
2015,1,16,.
2015,1,17,-45
2015,1,18,-6
2015,1,19,17
2015,1,2,.
2015,1,20,9
2015,1,21,3
2015,1,22,5
2015,1,23,20
2015,1,24,21
2015,1,25,2
2015,1,26,.
2015,1,27,-19
2015,1,28,-43
2015,1,29,-65
2015,1,3,-25
2015,1,30,-61
2015,1,31,-35
2015,1,4,16
2015,1,5,52
2015,1,6,97
2015,1,7,115
2015,1,8,.
2015,1,9,.
2015,10,1,20
2015,10,10,38
2015,10,11,51
2015,10,12,54
2015,10,13,50
2015,10,14,35
2015,10,15,-14
2015,10,16,-35
2015,10,17,.
2015,10,18,-62
2015,10,19,-42
2015,10,2,29
2015,10,20,-13
2015,10,21,26
2015,10,22,40
2015,10,23,38
2015,10,24,22
2015,10,25,10
2015,10,26,9
2015,10,27,.
2015,10,28,19
2015,10,29,30
2015,10,3,36
2015,10,30,40
2015,10,31,38
2015,10,4,42
2015,10,5,40
2015,10,6,35
2015,10,7,25
2015,10,8,25
2015,10,9,28
2015,11,1,50
2015,11,10,46
2015,11,11,21
2015,11,12,-1
2015,11,13,-29
2015,11,14,-40
2015,11,15,-35
2015,11,16,-19
2015,11,17,17
2015,11,18,37
2015,11,19,30
2015,11,2,43
2015,11,20,5
2015,11,21,-18
2015,11,22,-18
2015,11,23,-15
2015,11,24,-2
2015,11,25,24
2015,11,26,30
2015,11,27,34
2015,11,28,35
2015,11,29,36
2015,11,3,30
2015,11,30,.
2015,11,31,.
2015,11,4,29
2015,11,5,35
2015,11,6,44
2015,11,7,53
2015,11,8,60
2015,11,9,.
2015,12,1,11
2015,12,10,-19
2015,12,11,-44
2015,12,12,-48
2015,12,13,.
2015,12,14,10
2015,12,15,24
2015,12,16,30
2015,12,17,21
2015,12,18,10
2015,12,19,-23
2015,12,2,.
2015,12,20,.
2015,12,21,.
2015,12,22,-11
2015,12,23,4
2015,12,24,-5
2015,12,25,9
2015,12,26,14
2015,12,27,-3
2015,12,28,-11
2015,12,29,0
2015,12,3,37
2015,12,30,27
2015,12,31,43
2015,12,4,48
2015,12,5,.
2015,12,6,56
2015,12,7,.
2015,12,8,.
2015,12,9,1
2015,2,1,.
2015,2,10,-87
2015,2,11,-68
2015,2,12,-73
2015,2,13,-53
2015,2,14,-24
2015,2,15,10
2015,2,16,18
2015,2,17,.
2015,2,18,-7
2015,2,19,15
2015,2,2,49
2015,2,20,26
2015,2,21,25
2015,2,22,13
2015,2,23,12
2015,2,24,-6
2015,2,25,-51
2015,2,26,-71
2015,2,27,.
2015,2,28,.
2015,2,29,.
2015,2,3,91
2015,2,30,.
2015,2,31,.
2015,2,4,.
2015,2,5,.
2015,2,6,.
2015,2,7,.
2015,2,8,.
2015,2,9,.
2015,3,1,-11
2015,3,10,.
2015,3,11,.
2015,3,12,-60
2015,3,13,-38
2015,3,14,-27
2015,3,15,-32
2015,3,16,.
2015,3,17,-21
2015,3,18,9
2015,3,19,21
2015,3,2,42
2015,3,20,.
2015,3,21,.
2015,3,22,.
2015,3,23,.
2015,3,24,-29
2015,3,25,-67
2015,3,26,-44
2015,3,27,-26
2015,3,28,-16
2015,3,29,30
2015,3,3,103
2015,3,30,78
2015,3,31,102
2015,3,4,124
2015,3,5,108
2015,3,6,60
2015,3,7,3
2015,3,8,-33
2015,3,9,-60
2015,4,1,79
2015,4,10,-19
2015,4,11,-17
2015,4,12,-22
2015,4,13,-16
2015,4,14,-4
2015,4,15,17
2015,4,16,23
2015,4,17,28
2015,4,18,48
2015,4,19,43
2015,4,2,41
2015,4,20,13
2015,4,21,-8
2015,4,22,-18
2015,4,23,-23
2015,4,24,-5
2015,4,25,39
2015,4,26,75
2015,4,27,92
2015,4,28,77
2015,4,29,43
2015,4,3,-18
2015,4,30,0
2015,4,31,.
2015,4,4,-39
2015,4,5,-34
2015,4,6,.
2015,4,7,.
2015,4,8,-22
2015,4,9,-15
2015,5,1,-25
2015,5,10,-40
2015,5,11,-33
2015,5,12,1
2015,5,13,25
2015,5,14,.
2015,5,15,37
2015,5,16,31
2015,5,17,.
2015,5,18,.
2015,5,19,-13
2015,5,2,-30
2015,5,20,.
2015,5,21,.
2015,5,22,.
2015,5,23,72
2015,5,24,84
2015,5,25,81
2015,5,26,47
2015,5,27,6
2015,5,28,-6
2015,5,29,0
2015,5,3,-17
2015,5,30,10
2015,5,31,9
2015,5,4,-12
2015,5,5,-22
2015,5,6,-15
2015,5,7,.
2015,5,8,-44
2015,5,9,-37
2015,6,1,.
2015,6,10,.
2015,6,11,57
2015,6,12,43
2015,6,13,25
2015,6,14,-4
2015,6,15,-16
2015,6,16,-8
2015,6,17,20
2015,6,18,41
2015,6,19,45
2015,6,2,-18
2015,6,20,72
2015,6,21,57
2015,6,22,45
2015,6,23,35
2015,6,24,29
2015,6,25,28
2015,6,26,28
2015,6,27,19
2015,6,28,7
2015,6,29,-24
2015,6,3,-32
2015,6,30,-72
2015,6,31,.
2015,6,4,-76
2015,6,5,-70
2015,6,6,-47
2015,6,7,-35
2015,6,8,5
2015,6,9,50
2015,7,1,.
2015,7,10,.
2015,7,11,10
2015,7,12,-1
2015,7,13,4
2015,7,14,7
2015,7,15,12
2015,7,16,37
2015,7,17,51
2015,7,18,35
2015,7,19,29
2015,7,2,-73
2015,7,20,29
2015,7,21,34
2015,7,22,36
2015,7,23,34
2015,7,24,22
2015,7,25,3
2015,7,26,-33
2015,7,27,-85
2015,7,28,-103
2015,7,29,-89
2015,7,3,-41
2015,7,30,-40
2015,7,31,-9
2015,7,4,-19
2015,7,5,37
2015,7,6,64
2015,7,7,70
2015,7,8,70
2015,7,9,.
2015,8,1,25
2015,8,10,21
2015,8,11,29
2015,8,12,32
2015,8,13,44
2015,8,14,33
2015,8,15,25
2015,8,16,31
2015,8,17,36
2015,8,18,40
2015,8,19,36
2015,8,2,57
2015,8,20,20
2015,8,21,-4
2015,8,22,-36
2015,8,23,-72
2015,8,24,-87
2015,8,25,-89
2015,8,26,-42
2015,8,27,-9
2015,8,28,22
2015,8,29,59
2015,8,3,77
2015,8,30,73
2015,8,31,56
2015,8,4,57
2015,8,5,15
2015,8,6,1
2015,8,7,2
2015,8,8,8
2015,8,9,17
2015,9,1,22
2015,9,10,31
2015,9,11,26
2015,9,12,.
2015,9,13,32
2015,9,14,.
2015,9,15,37
2015,9,16,38
2015,9,17,14
2015,9,18,-32
2015,9,19,-74
2015,9,2,18
2015,9,20,-95
2015,9,21,-82
2015,9,22,-55
2015,9,23,-18
2015,9,24,30
2015,9,25,59
2015,9,26,73
2015,9,27,67
2015,9,28,47
2015,9,29,35
2015,9,3,19
2015,9,30,.
2015,9,31,.
2015,9,4,18
2015,9,5,15
2015,9,6,23
2015,9,7,28
2015,9,8,39
2015,9,9,36
