2017,1,1,-28
2017,1,10,.
2017,1,11,5
2017,1,12,-5
2017,1,13,13
2017,1,14,8
2017,1,15,16
2017,1,16,20
2017,1,17,12
2017,1,18,.
2017,1,19,.
2017,1,2,.
2017,1,20,.
2017,1,21,.
2017,1,22,.
2017,1,23,.
2017,1,24,-5
2017,1,25,-3
2017,1,26,2
2017,1,27,-12
2017,1,28,-21
2017,1,29,-21
2017,1,3,.
2017,1,30,-14
2017,1,31,-7
2017,1,4,.
2017,1,5,0
2017,1,6,1
2017,1,7,7
2017,1,8,.
2017,1,9,.
2017,10,1,-23
2017,10,10,10
2017,10,11,17
2017,10,12,18
2017,10,13,17
2017,10,14,6
2017,10,15,-1
2017,10,16,2
2017,10,17,5
2017,10,18,6
2017,10,19,8
2017,10,2,-20
2017,10,20,19
2017,10,21,23
2017,10,22,18
2017,10,23,33
2017,10,24,-7
2017,10,25,-24
2017,10,26,-23
2017,10,27,-21
2017,10,28,-22
2017,10,29,-24
2017,10,3,0
2017,10,30,-8
2017,10,31,6
2017,10,4,16
2017,10,5,24
2017,10,6,24
2017,10,7,24
2017,10,8,20
2017,10,9,13
2017,11,1,13
2017,11,10,10
2017,11,11,9
2017,11,12,5
2017,11,13,1
2017,11,14,5
2017,11,15,10
2017,11,16,.
2017,11,17,13
2017,11,18,13
2017,11,19,7
2017,11,2,21
2017,11,20,.
2017,11,21,-21
2017,11,22,-21
2017,11,23,-22
2017,11,24,-18
2017,11,25,-17
2017,11,26,.
2017,11,27,-9
2017,11,28,0
2017,11,29,6
2017,11,3,.
2017,11,30,10
2017,11,31,.
2017,11,4,.
2017,11,5,5
2017,11,6,12
2017,11,7,17
2017,11,8,.
2017,11,9,13
2017,12,1,5
2017,12,10,2
2017,12,11,7
2017,12,12,8
2017,12,13,16
2017,12,14,13
2017,12,15,5
2017,12,16,5
2017,12,17,-4
2017,12,18,-11
2017,12,19,-17
2017,12,2,-1
2017,12,20,-17
2017,12,21,-15
2017,12,22,-16
2017,12,23,-11
2017,12,24,.
2017,12,25,-11
2017,12,26,-4
