1995,1,1,.
1995,1,10,.
1995,1,11,-26
1995,1,12,.
1995,1,13,.
1995,1,14,.
1995,1,15,.
1995,1,16,.
1995,1,17,16
1995,1,18,8
1995,1,19,1
1995,1,2,.
1995,1,20,.
1995,1,21,.
1995,1,22,.
1995,1,23,.
1995,1,24,-17
1995,1,25,-16
1995,1,26,.
1995,1,27,.
1995,1,28,.
1995,1,29,.
1995,1,3,.
1995,1,30,.
1995,1,31,-27
1995,1,4,.
1995,1,5,.
1995,1,6,.
1995,1,7,.
1995,1,8,.
1995,1,9,.
1995,10,1,20
1995,10,10,-13
1995,10,11,-2
1995,10,12,12
1995,10,13,3
1995,10,14,0
1995,10,15,6
1995,10,16,17
1995,10,17,17
1995,10,18,8
1995,10,19,-4
1995,10,2,14
1995,10,20,-8
1995,10,21,-15
1995,10,22,-10
1995,10,23,-7
1995,10,24,-2
1995,10,25,16
1995,10,26,6
1995,10,27,2
1995,10,28,9
1995,10,29,.
1995,10,3,23
1995,10,30,-9
1995,10,31,-16
1995,10,4,14
1995,10,5,10
1995,10,6,-1
1995,10,7,-9
1995,10,8,-9
1995,10,9,-19
1995,11,1,-35
1995,11,10,3
1995,11,11,-3
1995,11,12,-12
1995,11,13,0
1995,11,14,-2
1995,11,15,1
1995,11,16,-12
1995,11,17,-12
1995,11,18,-4
1995,11,19,-14
1995,11,2,-18
1995,11,20,10
1995,11,21,.
1995,11,22,5
1995,11,23,12
1995,11,24,12
1995,11,25,0
1995,11,26,-15
1995,11,27,-7
1995,11,28,-16
1995,11,29,-11
1995,11,3,0
1995,11,30,-15
1995,11,31,.
1995,11,4,-9
1995,11,5,4
1995,11,6,12
1995,11,7,3
1995,11,8,2
1995,11,9,5
1995,12,1,1
1995,12,10,.
1995,12,11,.
1995,12,12,.
1995,12,13,.
1995,12,14,.
1995,12,15,.
1995,12,16,.
1995,12,17,-10
1995,12,18,.
1995,12,19,-5
1995,12,2,-2
1995,12,20,12
1995,12,21,.
1995,12,22,.
1995,12,23,.
1995,12,24,.
1995,12,25,.
1995,12,26,.
1995,12,27,.
1995,12,28,.
1995,12,29,.
1995,12,3,-3
1995,12,30,.
1995,12,31,.
1995,12,4,.
1995,12,5,-6
1995,12,6,.
1995,12,7,.
1995,12,8,.
1995,12,9,.
1995,2,1,16
1995,2,10,.
1995,2,11,.
1995,2,12,29
1995,2,13,9
1995,2,14,18
1995,2,15,20
1995,2,16,15
1995,2,17,-2
1995,2,18,-20
1995,2,19,-30
1995,2,2,17
1995,2,20,-28
1995,2,21,-26
1995,2,22,-50
1995,2,23,.
1995,2,24,.
1995,2,25,-31
1995,2,26,.
1995,2,27,.
1995,2,28,.
1995,2,29,.
