2003,1,1,-63
2003,1,10,.
2003,1,11,.
2003,1,12,87
2003,1,13,40
2003,1,14,101
2003,1,15,96
2003,1,16,120
2003,1,17,102
2003,1,18,115
2003,1,19,103
2003,1,2,.
2003,1,20,.
2003,1,21,.
2003,1,22,.
2003,1,23,.
2003,1,24,24
2003,1,25,-34
2003,1,26,-14
2003,1,27,-47
2003,1,28,-49
2003,1,29,-31
2003,1,3,-75
2003,1,30,-44
2003,1,31,-78
2003,1,4,-79
2003,1,5,-114
2003,1,6,-115
2003,1,7,-93
2003,1,8,-35
2003,1,9,.
2003,10,1,-22
2003,10,10,44
2003,10,11,58
2003,10,12,67
2003,10,13,69
2003,10,14,70
2003,10,15,64
2003,10,16,64
2003,10,17,40
2003,10,18,45
2003,10,19,19
2003,10,2,.
2003,10,20,11
2003,10,21,-5
2003,10,22,-36
2003,10,23,-54
2003,10,24,-80
2003,10,25,-94
2003,10,26,-82
2003,10,27,-81
2003,10,28,-97
2003,10,29,-102
2003,10,3,-38
2003,10,30,-80
2003,10,31,.
2003,10,4,-38
2003,10,5,-22
2003,10,6,-2
2003,10,7,25
2003,10,8,34
2003,10,9,46
2003,11,1,-45
2003,11,10,70
2003,11,11,66
2003,11,12,57
2003,11,13,44
2003,11,14,.
2003,11,15,.
2003,11,16,23
2003,11,17,-46
2003,11,18,-59
2003,11,19,-41
2003,11,2,.
2003,11,20,-99
2003,11,21,-89
2003,11,22,-78
2003,11,23,-48
2003,11,24,-35
2003,11,25,-71
2003,11,26,-92
2003,11,27,.
2003,11,28,.
2003,11,29,.
2003,11,3,29
2003,11,30,.
2003,11,31,.
2003,11,4,52
2003,11,5,.
2003,11,6,53
2003,11,7,.
2003,11,8,.
2003,11,9,.
2003,12,1,.
2003,12,10,.
2003,12,11,50
2003,12,12,.
2003,12,13,14
2003,12,14,-35
2003,12,15,-56
2003,12,16,-75
2003,12,17,-46
2003,12,18,-93
2003,12,19,.
2003,12,2,.
2003,12,20,.
2003,12,21,.
2003,12,22,.
2003,12,23,.
2003,12,24,.
2003,12,25,.
2003,12,26,-37
2003,12,27,19
2003,12,28,.
2003,12,29,.
2003,12,3,34
2003,12,30,.
2003,12,31,.
2003,12,4,.
2003,12,5,.
2003,12,6,.
2003,12,7,82
2003,12,8,81
2003,12,9,.
2003,2,1,-99
2003,2,10,68
2003,2,11,.
2003,2,12,.
2003,2,13,.
2003,2,14,.
2003,2,15,.
2003,2,16,92
2003,2,17,82
2003,2,18,35
2003,2,19,14
2003,2,2,-115
2003,2,20,-27
2003,2,21,-45
2003,2,22,-53
2003,2,23,-72
2003,2,24,.
2003,2,25,-59
2003,2,26,.
2003,2,27,-55
2003,2,28,-85
2003,2,29,.
2003,2,3,-115
2003,2,30,.
2003,2,31,.
2003,2,4,-90
2003,2,5,-49
2003,2,6,-13
2003,2,7,9
2003,2,8,30
2003,2,9,56
2003,3,1,-114
2003,3,10,91
2003,3,11,96
2003,3,12,91
2003,3,13,.
2003,3,14,.
2003,3,15,75
2003,3,16,.
2003,3,17,68
2003,3,18,30
2003,3,19,7
2003,3,2,-107
2003,3,20,-25
2003,3,21,-49
2003,3,22,.
2003,3,23,-57
2003,3,24,-65
2003,3,25,-64
2003,3,26,-56
2003,3,27,-66
2003,3,28,-92
2003,3,29,-110
2003,3,3,.
2003,3,30,-113
2003,3,31,-81
2003,3,4,-94
2003,3,5,-63
2003,3,6,-23
2003,3,7,-8
2003,3,8,31
2003,3,9,52
2003,4,1,.
2003,4,10,89
2003,4,11,89
2003,4,12,.
2003,4,13,72
2003,4,14,.
2003,4,15,3
2003,4,16,.
2003,4,17,-25
2003,4,18,-32
2003,4,19,-43
2003,4,2,-22
2003,4,20,-61
2003,4,21,.
2003,4,22,-42
2003,4,23,.
2003,4,24,-93
2003,4,25,.
2003,4,26,-72
2003,4,27,.
2003,4,28,.
2003,4,29,.
2003,4,3,7
2003,4,30,.
2003,4,31,.
2003,4,4,28
2003,4,5,62
2003,4,6,86
2003,4,7,83
2003,4,8,69
2003,4,9,79
2003,5,1,.
2003,5,10,62
2003,5,11,34
2003,5,12,12
2003,5,13,-10
2003,5,14,-20
2003,5,15,-51
2003,5,16,.
2003,5,17,-55
2003,5,18,-67
2003,5,19,-85
2003,5,2,.
2003,5,20,-81
2003,5,21,-106
2003,5,22,-104
2003,5,23,-95
2003,5,24,-79
2003,5,25,-55
2003,5,26,-16
2003,5,27,21
2003,5,28,51
2003,5,29,82
2003,5,3,.
2003,5,30,94
2003,5,31,93
2003,5,4,63
2003,5,5,63
2003,5,6,.
2003,5,7,64
2003,5,8,.
2003,5,9,70
2003,6,1,89
2003,6,10,-4
2003,6,11,-8
2003,6,12,-16
2003,6,13,-42
2003,6,14,-50
2003,6,15,-51
2003,6,16,-69
2003,6,17,-69
2003,6,18,-85
2003,6,19,-76
2003,6,2,89
2003,6,20,-75
2003,6,21,-44
2003,6,22,-20
2003,6,23,7
2003,6,24,44
2003,6,25,67
2003,6,26,79
2003,6,27,82
2003,6,28,88
2003,6,29,83
2003,6,3,84
2003,6,30,85
2003,6,31,.
2003,6,4,70
2003,6,5,41
2003,6,6,18
2003,6,7,27
2003,6,8,-20
2003,6,9,-24
2003,7,1,65
2003,7,10,-37
2003,7,11,-48
2003,7,12,-46
2003,7,13,-53
2003,7,14,-66
2003,7,15,-72
2003,7,16,-58
2003,7,17,-43
2003,7,18,-53
2003,7,19,-11
2003,7,2,36
2003,7,20,9
2003,7,21,19
2003,7,22,59
2003,7,23,65
2003,7,24,69
2003,7,25,90
2003,7,26,92
2003,7,27,94
2003,7,28,82
2003,7,29,61
2003,7,3,11
2003,7,30,.
2003,7,31,.
2003,7,4,-10
2003,7,5,-55
2003,7,6,-87
2003,7,7,-61
2003,7,8,-53
2003,7,9,-41
2003,8,1,-54
2003,8,10,-52
2003,8,11,-62
2003,8,12,-43
2003,8,13,-20
2003,8,14,7
2003,8,15,29
2003,8,16,48
2003,8,17,65
2003,8,18,70
2003,8,19,83
2003,8,2,-62
2003,8,20,84
2003,8,21,65
2003,8,22,49
2003,8,23,56
2003,8,24,41
2003,8,25,23
2003,8,26,-7
2003,8,27,-35
2003,8,28,-55
2003,8,29,-63
2003,8,3,-42
2003,8,30,-63
2003,8,31,-54
2003,8,4,-22
2003,8,5,-18
2003,8,6,-24
2003,8,7,-18
2003,8,8,-27
2003,8,9,-45
2003,9,1,-30
2003,9,10,-19
2003,9,11,11
2003,9,12,29
2003,9,13,57
2003,9,14,69
2003,9,15,92
2003,9,16,78
2003,9,17,71
2003,9,18,71
2003,9,19,51
2003,9,2,-40
2003,9,20,18
2003,9,21,15
2003,9,22,-7
2003,9,23,-38
2003,9,24,-74
2003,9,25,-67
2003,9,26,-72
2003,9,27,-63
2003,9,28,-57
2003,9,29,-51
2003,9,3,-32
2003,9,30,-25
2003,9,31,.
2003,9,4,-16
2003,9,5,-25
2003,9,6,-45
2003,9,7,-43
2003,9,8,-37
2003,9,9,-19
